image_id,filename,filepath,split,caption,label,all_captions_json
flickr30k_973,1313961775.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1313961775.jpg,test,A young girl floats on her back in water and peers over her life jacket.,,"[""A young girl floats on her back in water and peers over her life jacket."", ""A young girl wearing a bulky red life jacket floating in a lake."", ""The little girl is wearing a floating device in the water."", ""A girl wearing a life vest floats in water."", ""A girl floating wearing a life vest.""]"
flickr30k_1023,133010954.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/133010954.jpg,test,A man in a military-type uniform is standing in the street listening to another man who has a piece of paper in his hands.,,"[""A man in a military-type uniform is standing in the street listening to another man who has a piece of paper in his hands."", ""A man in uniform and a man in a blue shirt are standing in front of a truck."", ""A man in a blue shirt gesticulates as he speaks to a uniformed official."", ""A man in dressy clothes instructed a captain near a large truck."", ""We have to go there to look into the machine.""]"
flickr30k_1030,1332208215.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1332208215.jpg,test,A man in glasses and an Asian woman are seated across from each other in a subway train.,,"[""A man in glasses and an Asian woman are seated across from each other in a subway train."", ""Two men and one woman are sitting in a subway train."", ""Several people sit on a train."", ""People sit inside a train."", ""People on a subway.""]"
flickr30k_1044,1333888922.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1333888922.jpg,test,A brown-haired child in green shoes swings on a swing in a park near the woods.,,"[""A brown-haired child in green shoes swings on a swing in a park near the woods."", ""The sun breaks through the trees as a child rides a swing."", ""A child wearing Crocs sits on a swing in a wooded area."", ""A kid swings with his feet up in the air in a forest."", ""A child swings and the sunshine shines down on her.""]"
flickr30k_1052,1335877186.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1335877186.jpg,val,"A man holding a blue backpack, reading the paper, and a woman wearing a black coat wait for their train.",,"[""A man holding a blue backpack, reading the paper, and a woman wearing a black coat wait for their train."", ""A man with a blue backpack reads the paper while waiting to board the subway."", ""A man reads the paper while waiting for the subway."", ""A man reading the paper waiting to get on subway."", ""A man reading a newspaper next to a train.""]"
flickr30k_1072,1341077576.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1341077576.jpg,test,A man in a red shirt and blue pants is going into a building while a dog watches him.,,"[""A man in a red shirt and blue pants is going into a building while a dog watches him."", ""A man walking into a building while a dog looks at him."", ""A man walks into a maroon building as a dog looks on."", ""A man in a red shirt entering an establishment."", ""A man walking into s foreign building.""]"
flickr30k_1074,1341787777.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1341787777.jpg,val,"Brown dog on grass, drinking water spray from left side of frame.",,"[""Brown dog on grass, drinking water spray from left side of frame."", ""A brown dog is bending down trying to drink from a jet of water."", ""A large brown dog is sticking his face in the sprinkler."", ""A brown dog slurps water from a sprinkler on the grass."", ""A dog drinking from a creek.""]"
flickr30k_1081,1343426964.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1343426964.jpg,val,A blond boy in a blue t-shirt stands smiling before a craft of green nylon fabric.,,"[""A blond boy in a blue t-shirt stands smiling before a craft of green nylon fabric."", ""A young man wearing swimming goggles wearing a blue shirt with a pirate skull on it"", ""A child poses wearing glasses near water outside."", ""A small girl smiling on the beach."", ""A young kid at the beach.""]"
flickr30k_1089,134642833.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/134642833.jpg,val,Here is a little boy whose being very cooperative and sweeping the outside porch area with a large broom on the front porch that has a strong railing.,,"[""Here is a little boy whose being very cooperative and sweeping the outside porch area with a large broom on the front porch that has a strong railing."", ""A small boy is sweeping the wooden deck behind a house with an over-sized broom; a wild forest is in the back."", ""A little boy is having fun sweeping the leaves of the deck."", ""A young white male is sweeping a porch with a large broom."", ""Young boy with a broom sweeps a deck in a wooded area.""]"
flickr30k_1102,1348517311.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1348517311.jpg,val,A person about in the middle of throwing a green bowling ball down a bowling lane.,,"[""A person about in the middle of throwing a green bowling ball down a bowling lane."", ""A man in a tan shirt about to send a green bowling ball down the lane."", ""A man is bowling alone with a green ball."", ""One guy bowling a green bowling ball."", ""A man bowls a green bowling ball.""]"
flickr30k_1103,134857559.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/134857559.jpg,val,A man is on stage singing and three people are playing guitars in front of a crowd.,,"[""A man is on stage singing and three people are playing guitars in front of a crowd."", ""A band singing and playing electric guitar for a crowd of people."", ""People are on stage playing music to a group of people."", ""A band plays a rock show to a bar audience."", ""A band performing at a local bar or club.""]"
flickr30k_1107,1348947380.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1348947380.jpg,val,An old man holding a camera while walking a small brown dog.,,"[""An old man holding a camera while walking a small brown dog."", ""An elderly man is walking a brown dog using a red leash."", ""An elderly man takes his dog for a walk near the water."", ""A man and a dog stand on a hill overlooking water."", ""A man walks his dog near the ocean.""]"
flickr30k_1117,1351500610.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1351500610.jpg,test,Two male friends in swimming trunks jump on the beach while people in the background lay in the sand.,,"[""Two male friends in swimming trunks jump on the beach while people in the background lay in the sand."", ""Two middle-aged men are jumping for joy on a beautiful beach surrounded by rocks."", ""Two men wearing swim trunks jump in the air at a moderately populated beach."", ""Two men wearing swimming trunks jump in the air while on the beach."", ""Two men jumping excitedly at a rocky beach.""]"
flickr30k_1144,1355945307.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1355945307.jpg,val,A red race car marked with the number seven is driven by a man in a blue and beige shirt.,,"[""A red race car marked with the number seven is driven by a man in a blue and beige shirt."", ""The red car has the number seven on the side in a white circle."", ""The man is driving a small red race car around a track."", ""A man drives an old-fashioned red race car."", ""Man driving race car number 7.""]"
flickr30k_1145,135608578.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/135608578.jpg,val,"A group of children that are either sitting or standing in a line, while two are holding a round object.",,"[""A group of children that are either sitting or standing in a line, while two are holding a round object."", ""Young adults wearing red, yellow, and black shirts in a straight line perform a sketch."", ""A group of children dance and play instruments under colored lights."", ""Group of kids doing a performance."", ""A group of people on stage""]"
flickr30k_1155,1358398144.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1358398144.jpg,val,A Young child is throwing a big rock into a body of water.,,"[""A Young child is throwing a big rock into a body of water."", ""A young boy throws a big rock into a body of water."", ""A boy in a blue shirt throwing a rock into water."", ""A young boy, throwing a stone into calm water."", ""Young boy throws a rock into the water.""]"
flickr30k_1162,135980645.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/135980645.jpg,val,A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with cranberries and cherries.,,"[""A blond woman is in her kitchen holding a knife and graham crackers as she is making pie with cranberries and cherries."", ""Two women with short hair are facing each other and the blond one is talking."", ""Two woman, one of which is cleaning her knife, are talking in the kitchen."", ""Two women in white t-shirts, one holding a knife slicing a pastry."", ""Woman in white top chats while slicing bread.""]"
flickr30k_1168,1361790462.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1361790462.jpg,val,Two people are wearing a Chinese dragon costume in front of an ornate Chinese gazebo with red pillars and the gazebo has two large red lanterns hanging from the roof.,,"[""Two people are wearing a Chinese dragon costume in front of an ornate Chinese gazebo with red pillars and the gazebo has two large red lanterns hanging from the roof."", ""Two people in a traditional Japanese dragon costume perform in front of a small Japanese shrine with a man in a business suit standing in the back watching."", ""An elaborate costumed figure is in front of a brightly decorated structure."", ""A red chinese dragon costume stands in front of an Asian-style gazebo."", ""A Chinese dragon is walking in front of a building.""]"
flickr30k_1182,1363843090.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1363843090.jpg,val,A dog walking through a stream carrying a white towel in its mouth,,"[""A dog walking through a stream carrying a white towel in its mouth"", ""A dog walking through a small stream with a rag in his mouth."", ""A dog drags a white rag through an almost-dried up creek."", ""A dog is wading in a river with a towel in its mouth."", ""A black dog retrieves a cloth from a streambed.""]"
flickr30k_1196,136581487.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/136581487.jpg,test,A toddler grasping the handle of a tool to stir food in a bowl along with another person whose arms are seen holding the bowl and tool.,,"[""A toddler grasping the handle of a tool to stir food in a bowl along with another person whose arms are seen holding the bowl and tool."", ""A naked baby makes a face while helping someone stir food"", ""A toddler is cooking with another person."", ""Toddler is helping to stir ingredients."", ""A toddler mixes some food in a bowel.""]"
flickr30k_1202,136693281.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/136693281.jpg,test,"A father and daughter holding a young tree upright, ready to be planted, as the son stands to their side wielding a shovel.",,"[""A father and daughter holding a young tree upright, ready to be planted, as the son stands to their side wielding a shovel."", ""A father-figure and two children outside their home doing yard work such as using a hoe on the grass and planting a tree."", ""A man and a little girl in a grassy area are planting a tree while a little boy off to the side is holding a hoe."", ""Two small children with older man plating a tree."", ""A man and two children are planting a tree.""]"
flickr30k_1206,1368082221.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1368082221.jpg,test,A man wearing a black sweater cooks food in a pan while standing in a cluttered kitchen.,,"[""A man wearing a black sweater cooks food in a pan while standing in a cluttered kitchen."", ""A man is cooking on a stove in a kitchen, using wooden utensil."", ""A man in a black hoodie is preparing food."", ""A man preparing food in his kitchen."", ""A man cooking food on the stove.""]"
flickr30k_1209,1368338041.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1368338041.jpg,val,"Three small dogs, two white and one black and white, on a sidewalk.",,"[""Three small dogs, two white and one black and white, on a sidewalk."", ""Two white dogs look at one black dog on a paved walkway."", ""Three dogs looking at a cement ledge."", ""Three small dogs sniff at something."", ""Three dogs on a sidewalk.""]"
flickr30k_1212,136886677.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/136886677.jpg,val,A large man sits in the back of a canoe with another man in front on a river.,,"[""A large man sits in the back of a canoe with another man in front on a river."", ""Two man are paddling a kayak along a river with green trees on either side."", ""Two paddlers propel a canoe down a tree-lined stream."", ""Two men paddling a canoe down a narrow stream."", ""Two men in a small boat rowing down a river.""]"
flickr30k_1271,1389264266.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1389264266.jpg,val,"Two girls facing each other one has a skull face bag wearing a red and black shirt, the other is wearing a beaded belt.",,"[""Two girls facing each other one has a skull face bag wearing a red and black shirt, the other is wearing a beaded belt."", ""A girl with pink streaked hair and fur uggs looks back while the girl walking next to her looks at her."", ""Two girls wearing goth trendy clothing while one looks back at the camera."", ""Two young girls wearing goth clothes."", ""Two girls walking down the street.""]"
flickr30k_1284,139245992.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/139245992.jpg,test,"An older gentleman, dressed in jeans and a long-sleeved shirt, tosses a small red ball on the beach.",,"[""An older gentleman, dressed in jeans and a long-sleeved shirt, tosses a small red ball on the beach."", ""An elderly man tossing a red rubber ball on the beach."", ""A man in jeans at the beach playing with a red ball."", ""Man on the beach is throwing a red ball."", ""A man plays with a ball at the beach.""]"
flickr30k_1286,1393205795.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1393205795.jpg,val,A group of four girls are in the back of a vehicle looking at a book with a pink cover.,,"[""A group of four girls are in the back of a vehicle looking at a book with a pink cover."", ""Four young girls reading a book in the back of a car with boxes of produce."", ""A group of kids sitting in the back of a van together looking at a book."", ""Several young girls are sitting in a minivan."", ""A group of young girls peer at a book.""]"
flickr30k_1293,1394319096.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1394319096.jpg,val,People on the beach look up to the sky to see a large heart written in the air by the contrail of a plane.,,"[""People on the beach look up to the sky to see a large heart written in the air by the contrail of a plane."", ""As many gather on the beach to watch the air show, the planes make a heart in the sky."", ""People on the sand looking up at a white heart drawn by a jet in the blue sky."", ""The desert onlookers stared at the heart shaped cloud in the clear blue sky."", ""Beach goers look at a heart left in the sky by a sky writer.""]"
flickr30k_1305,1395410911.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1395410911.jpg,test,Many people are walking along a sidewalk with a variety of little shops.,,"[""Many people are walking along a sidewalk with a variety of little shops."", ""A man with a backpack stopping and looking at the display in the store."", ""Many people are walking along the sidewalk in an Asian marketplace."", ""People walking down sidewalk next to a line of stores."", ""People are walking by stores and window shopping.""]"
flickr30k_1306,1396064003.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1396064003.jpg,test,A wakeboarder performs a flip while being towed at high speed.,,"[""A wakeboarder performs a flip while being towed at high speed."", ""An upside down man doing a flip on a waterski board"", ""A person did a side flip while water boarding."", ""A man hangs upside in the air over the water."", ""A person upside down on a water board.""]"
flickr30k_1310,1397344877.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1397344877.jpg,test,Four police officers are swallowed up by the large crowd of people on the street.,,"[""Four police officers are swallowed up by the large crowd of people on the street."", ""A large crowd of people walking while being controlled by officers among them."", ""A large crowd of people are walking down the street."", ""A large group of people fill a street."", ""A large crowd of people are walking.""]"
flickr30k_1343,1404832008.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1404832008.jpg,test,A man wearing bathing trunks is parasailing in the water.,,"[""A man wearing bathing trunks is parasailing in the water."", ""A man on a zip line being propelled through the water."", ""A man in a harness being dragged across the water"", ""A man on a tag line going into the water."", ""A man in a harness lands in the water.""]"
flickr30k_1351,1405665934.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1405665934.jpg,val,"A woman in a white jacket and pink shorts is sitting down, reading a book with her head resting on her right hand.",,"[""A woman in a white jacket and pink shorts is sitting down, reading a book with her head resting on her right hand."", ""Sitting casually in a public place, a girl reads holding the book open with her hand on which is a butterfly ring."", ""A woman is sitting in a chair reading a book with her head resting on her free hand."", ""A woman with a white jacket, and a silver butterfly ring, waits and reads a book."", ""Woman in white sweater reading intently sitting on a bench.""]"
flickr30k_1358,1408554531.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1408554531.jpg,test,A woman's lower body can be seen as she wears blue jeans and walks in front of a large sign depicting another woman wearing a black top and sunglasses.,,"[""A woman's lower body can be seen as she wears blue jeans and walks in front of a large sign depicting another woman wearing a black top and sunglasses."", ""A woman wearing rolled up jeans and a black shirt is walking past a bus carrying a shopping bag."", ""A woman whose head is not visible walks in front of a bus with an advertisement on its side."", ""A woman wearing rolled up jeans passing bus a pass whose ad appears to be checking her out."", ""A woman in jeans walks by a bus with an ad depicting a woman peering over her sunglasses.""]"
flickr30k_1365,1409723496.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1409723496.jpg,val,A man with dark hair is wearing a white shirt with printed flames and is holding a pair of tongs.,,"[""A man with dark hair is wearing a white shirt with printed flames and is holding a pair of tongs."", ""A man in a colorful button-up t-shirt is pouring what appears to be barbecue sauce onto something."", ""A man in a flame-themed shirt is looking at barbecue tools."", ""A man in a restaurant having lunch."", ""An old man gets some barbecue""]"
flickr30k_1371,1410039760.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1410039760.jpg,val,A man in a blue shirt and brown sports coat adjusts something in his hand.,,"[""A man in a blue shirt and brown sports coat adjusts something in his hand."", ""An older man with glasses raises his eyebrows in surprise."", ""A man in a suit and glass has an object in his hands."", ""Gentleman with glasses who is wearing a microphone."", ""An older man with glasses looks surprised.""]"
flickr30k_1378,141126420.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/141126420.jpg,val,Guy in black wetsuit is riding a wave with a white surfboard.,,"[""Guy in black wetsuit is riding a wave with a white surfboard."", ""A man is surfing in a wetsuit and is coming out of the curl."", ""A man in a wetsuit catches a wave on his white surfboard."", ""A man in a black wetsuit surfs on a whiteboard."", ""A man in a black wetsuit is surfing on a wave.""]"
flickr30k_1382,141186473.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/141186473.jpg,val,An Asian woman sitting on a bench going through a pink laptop bag.,,"[""An Asian woman sitting on a bench going through a pink laptop bag."", ""An Asian woman poses on a bench with shopping bags."", ""A woman in a blue blouse is handling a pink purse."", ""A young women in a blue shirt sitting on a bench."", ""A woman with a pink purse is sitting on a bench.""]"
flickr30k_1390,14133592.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/14133592.jpg,test,"A young man wearing blue jeans and a t-shirt sits in the grass, with a ball in the air.",,"[""A young man wearing blue jeans and a t-shirt sits in the grass, with a ball in the air."", ""A man in a red shirt is sitting on the grass, and a ball is flying towards him."", ""A man in a pink shirt is sitting in the grass and a ball is in the air."", ""A man is laying down in the grass at a beautiful park."", ""A man sitting in the grass as a ball flies by.""]"
flickr30k_1401,1414911626.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1414911626.jpg,test,Red white and blue SUV patrolling the beach and shoreline on a cloudy day while seagulls walk in the sand.,,"[""Red white and blue SUV patrolling the beach and shoreline on a cloudy day while seagulls walk in the sand."", ""A red, white, and blue security vehicle is driving down a rocky beach toward some birds on a cloudy day."", ""A truck driving along a beach near a flock of seagulls."", ""Orange SUV drive by the shore."", ""A car parked at the beach.""]"
flickr30k_1417,1417882092.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1417882092.jpg,test,Two young men dressed in black stand next to each other looking at something.,,"[""Two young men dressed in black stand next to each other looking at something."", ""Two guys standing side by side."", ""Two men are watching something."", ""Two men wearing black in a city"", ""Two male spectators""]"
flickr30k_1478,1432734769.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1432734769.jpg,val,Woman wearing a striped blouse sits among other women.,,"[""Woman wearing a striped blouse sits among other women."", ""Four women sit looking at something beyond the camera."", ""Three older Asian women are sitting on the ground."", ""Asian women sitting around enjoying themselves."", ""Three women smiling and sitting down.""]"
flickr30k_1480,1433088025.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1433088025.jpg,test,"A crowd is watching 2 shirtless men, one in yellow pants and one in black shorts perfom.",,"[""A crowd is watching 2 shirtless men, one in yellow pants and one in black shorts perfom."", ""A man in yellow pants and wearing no shirt is being watched by many people."", ""There is a man with yellow pants and a man with black pants."", ""The man in the yellow pants is raising his arms."", ""A muscular man in yellow pants.""]"
flickr30k_1513,1436832881.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1436832881.jpg,val,A red PlNe is flying by the queen Elisabeth 2 shooting out red smoke.,,"[""A red PlNe is flying by the queen Elisabeth 2 shooting out red smoke."", ""A red plane flying over a boat as it trails pink smoke."", ""A red airplane is flying by a large ship."", ""A plane flies over a large cruise ship."", ""A red plane flying over a cruise ship.""]"
flickr30k_1516,143688283.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/143688283.jpg,val,A man in a white shirt and helmet is using climbing equipment.,,"[""A man in a white shirt and helmet is using climbing equipment."", ""A man with a white shirt and helmet is climbing a mountain."", ""A young man wearing a white helmet climbing up a rock wall"", ""A man in a harness climbing a rock wall"", ""Man rock climbing looking up the rock""]"
flickr30k_1520,143793054.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/143793054.jpg,val,A man in an orange shirt and white hard hat stands in front of an orange construction vehicle as it dumps dirt into a truck.,,"[""A man in an orange shirt and white hard hat stands in front of an orange construction vehicle as it dumps dirt into a truck."", ""Two construction workers assist in the loading of a dump truck at an urban construction site."", ""A bored looking construction worker is holding a drink."", ""Two men working together at a construction site."", ""Two men work hard loading up a flatbed truck""]"
flickr30k_1523,1438769690.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1438769690.jpg,val,Truck filled with 5 gallons bottles in the back and a man on top looking at them.,,"[""Truck filled with 5 gallons bottles in the back and a man on top looking at them."", ""A woman in a colorful outfit is walking by a white truck filled with bottles."", ""This Man, with a Red &amp; White Shirt has Water Bottles on this White Truck."", ""A worker is in the cage at the top of the truck on a busy street."", ""A beat up old truck in the heart of a colorful town.""]"
flickr30k_1532,144328407.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/144328407.jpg,val,"A woman wearing a white hat, white top, and orange skirt is jumping in front of some trees.",,"[""A woman wearing a white hat, white top, and orange skirt is jumping in front of some trees."", ""Woman dressed in sandals, skirt and hat jumping in front of a blooming lilac bush."", ""A woman in a blue hat and yellow skirt is jumping in an area with lilacs."", ""A woman wearing a yellow blouse is jumping up in the air in a park."", ""A woman is dancing in front of a shrub.""]"
flickr30k_1576,14559446.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/14559446.jpg,test,Two men wearing hats and holding canes are standing silhouetted against a large body of water with sunlight reflecting off the water and a tree to the side.,,"[""Two men wearing hats and holding canes are standing silhouetted against a large body of water with sunlight reflecting off the water and a tree to the side."", ""Two men wearing hats and using walking sticks are walking near a body of water during sundown."", ""Two men stand beneath a tree as they watch the sunset over the ocean."", ""Two mature hikers take a break and admire the sunset over the lake."", ""Two men playing golf near water while the sun is setting.""]"
flickr30k_1594,1459582913.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1459582913.jpg,test,"Three people dressed in blue, white and black leotards are being held up by the hands of a set of two people each on the ground dressed in the same outfit as people look on.",,"[""Three people dressed in blue, white and black leotards are being held up by the hands of a set of two people each on the ground dressed in the same outfit as people look on."", ""A group of male and female cheerleaders create three formations."", ""Nine cheerleaders perform acrobatics behind a row of chairs."", ""A cheerleading team doing a routine on chairs."", ""Male cheerleading squad performs at a park.""]"
flickr30k_1610,1463072715.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1463072715.jpg,test,"A young boy is looking at a checkers board with one fist leaning against his head as a partially visible adult sits across the table from him, in a room full of people sitting in chairs around tables.",,"[""A young boy is looking at a checkers board with one fist leaning against his head as a partially visible adult sits across the table from him, in a room full of people sitting in chairs around tables."", ""A boy is playing checkers with an adult shown off-screen while a girl looks on."", ""Children are contemplating their next move in a game of checkers."", ""The children are playing a game of checkers."", ""Children playing checkers.""]"
flickr30k_1616,1463864223.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1463864223.jpg,val,"In the middle of a shopping center, there is a man who is painted gold with a gold bicycle.",,"[""In the middle of a shopping center, there is a man who is painted gold with a gold bicycle."", ""A man dressed in gold with his gold bike stops to look at the city."", ""A man is wearing a gold outfit while standing with his gold bike."", ""A man painted in gold with cycle stands in the street."", ""A man in a gold coat has a gold bicycle in the city.""]"
flickr30k_1636,146758244.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/146758244.jpg,val,A baby in a pink sweater looks up at a leafy branch.,,"[""A baby in a pink sweater looks up at a leafy branch."", ""A baby looking up at a leafy branch above her head."", ""Baby looking at the leaves on a branch of a tree."", ""A baby outside looking up at a leave."", ""A baby is looking at a leafy branch.""]"
flickr30k_1646,146906547.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/146906547.jpg,test,"In foreground, a woman in pink jeans is helping a child in a heart t-shirt to skate, while cyclists and others walk in background with palm trees.",,"[""In foreground, a woman in pink jeans is helping a child in a heart t-shirt to skate, while cyclists and others walk in background with palm trees."", ""In front of palm trees, figures ride bicycles while a couple walk and a child wears rollerskates near an older person."", ""People happily walking along a street with palm trees in the background."", ""Small child is rollerskating while bicyclists ride around a track."", ""A crowd of people out for some fun in public park.""]"
flickr30k_1716,14868339.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/14868339.jpg,val,Two workers at a train station are cleaning an elevator.,,"[""Two workers at a train station are cleaning an elevator."", ""A custodian is talking to another man by an elevator."", ""Two men are in a subway station getting ready to mop."", ""A janitor about to mop in a train station."", ""Janitorial crew at a metro station""]"
flickr30k_1723,1489286545.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1489286545.jpg,test,A man sits on a bench holding his dog and looking at the water.,,"[""A man sits on a bench holding his dog and looking at the water."", ""A man holding a dog sitting on a bench overlooking a lake."", ""A man and a dog sit on a bench near a body of water."", ""A man and his dog watch the sunset from a bench."", ""A man holds his dog near a pond.""]"
flickr30k_1727,149042906.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/149042906.jpg,val,"Two barefoot young African boys in brightly colored clothing are sitting on a stone floor, one holding a clear bottle of water with a second, blue bottle on the floor between his legs.",,"[""Two barefoot young African boys in brightly colored clothing are sitting on a stone floor, one holding a clear bottle of water with a second, blue bottle on the floor between his legs."", ""Two small brightly dressed African children with water bottles are sitting on a stone floor."", ""Two little black boys are playing with plastic bottles and having a lot of fun."", ""Two little black boys sit on the floor holding water bottles."", ""Two African-American children playing with water bottles.""]"
flickr30k_1740,149231190.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/149231190.jpg,val,Many people out enjoying themselves and admiring parked motorcycles at an outdoor event.,,"[""Many people out enjoying themselves and admiring parked motorcycles at an outdoor event."", ""Green traffic signals light up as people look at motorcycles."", ""Motorcycles are parked behind a fence on a crowded street."", ""People look on to a parking lot full of motorcycles."", ""People are gathered at an event in the city.""]"
flickr30k_1746,1496289999.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1496289999.jpg,val,A person in a red and black jacket with a black backpack scales a mountain face.,,"[""A person in a red and black jacket with a black backpack scales a mountain face."", ""A adventure bound person climbing the face of a mountain."", ""Two people are climbing a rock wall with a rope."", ""Two climbers climbing a steep mountain face."", ""A rock climber climbs a steep mountain.""]"
flickr30k_1754,1499495021.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1499495021.jpg,val,"A dark-haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole, stand at the foot of the surf.",,"[""A dark-haired woman wearing a brown jacket and fatigue bottoms and a balding man wearing a green sweater and blue jeans with a fishing pole, stand at the foot of the surf."", ""A man and a woman are standing on a shore while the man fishes in the choppy water."", ""A man is fishing in the ocean with a large woman walking to the left."", ""A man and woman fishing at the beach."", ""Man and woman fishing in the ocean.""]"
flickr30k_1771,150411291.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/150411291.jpg,test,"Two boys wearing red jackets are digging shovels into the dirt, the smaller boy in the yellow boots has a mohawk.",,"[""Two boys wearing red jackets are digging shovels into the dirt, the smaller boy in the yellow boots has a mohawk."", ""A man in a red jacket and a child with a mohawk dig with shovels at a park near the beach."", ""A boy and his younger brother playing together at the playground."", ""Two people dig with shovels at a playground by the ocean."", ""Two children playing in the sand.""]"
flickr30k_1782,1507563902.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/1507563902.jpg,val,A girl is doing a trick on a blue trampoline and is in the air.,,"[""A girl is doing a trick on a blue trampoline and is in the air."", ""A person is upside down in the air above a trampoline outside."", ""A child is doing a back flip whilst jumping on a trampoline."", ""Someone is flipping on a blue trampoline."", ""An upside-down child above a trampoline.""]"
flickr30k_1821,151970521.jpg,/workspace/Semana4/Proyecto/data/processed/flickr30k_hf/images/151970521.jpg,test,Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another.,,"[""Woman dressed in blue sitting on a bench with a cane next to her looking through her purse with a stretch limo behind her with a man and a woman walking in opposite directions from one another."", ""A woman in blue looks in a black leather bag while sitting on a bench during a sunny afternoon while people and limousines passed behind her."", ""An old woman is sitting on a bench, while behind her a limo pulls up and two people in white are walking by."", ""Decorated limo passing by elderly woman waiting on park bench in Chinese street."", ""A woman in a blue shirt is looking in her change purse.""]"
